RefID,SampleID,Locality,Country,Latitude,Longitude,Easting,Northing,UTM_Zone,Elevation_meters,Depth_meters
10,10.0002,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0003,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0004,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0005,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0006,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0007,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0008,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0009,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.001,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0011,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0012,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0013,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0014,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0015,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0016,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0017,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0018,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0019,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.002,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0021,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0022,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0023,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0024,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0025,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0026,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0027,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0028,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0029,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.003,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
10,10.0031,"Rober River Channel Iron deposit, Hamersley Province",Australia,21°44'27.23?S ,116°15'13.46?E,422829.572,7595665.5,50 K,,
,,,,,,,,,,
11,11.0001,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0002,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0003,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0004,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0005,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0006,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0007,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0008,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0009,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.001,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0011,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0012,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0013,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0014,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0015,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0016,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0017,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0018,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0019,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.002,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0021,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0022,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0023,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0024,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0025,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0026,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0027,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0028,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0029,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.003,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0031,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0032,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0033,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0034,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
11,11.0035,Paraíba,Brazil,"07°06'31.70""S","34°57'48.37""W",283145.674,9213763.021,25M,,
,,,,,,,,,,
12,12.0001,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0002,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0003,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0004,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0005,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0006,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0007,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0008,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0009,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.001,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0011,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0012,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0013,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0014,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0015,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0016,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0017,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0018,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0019,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.002,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0021,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0022,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0023,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0024,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0025,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0026,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0027,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0028,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0029,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.003,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0031,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0032,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0033,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0034,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
12,12.0035,"Ravensthorpe, WA",Australia,"33°38'24.00""S","120°23'24.00""E",257927.559,6274703.297,51H,,
,,,,,,,,,,
13,13.0001,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0002,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0003,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0004,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0005,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0006,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0007,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0008,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.0009,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'31.26""N","111°48'14.94""W",428332.604,4081346.493,12S,,
13,13.001,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0011,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0012,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0013,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0014,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0015,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0016,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0017,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0018,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0019,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.002,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0021,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0022,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0023,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0024,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0025,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0026,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0027,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0028,"Paria| Vermillion Cliff, N. Arizona",USA,"36°52'35.1588""N","111°48'14.4612""W",428345.469,4081466.534,12S,,
13,13.0029,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.9412""W",463329.096,4169235.143,12S,,
13,13.003,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.9412""W",463329.096,4169235.143,12S,,
13,13.0031,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.9412""W",463329.096,4169235.143,12S,,
13,13.0032,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.9412""W",463329.096,4169235.143,12S,,
13,13.0033,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.9412""W",463329.096,4169235.143,12S,,
13,13.0034,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0035,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0036,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0037,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0038,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0039,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.004,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"37°40'10.4412""N","111°24'56.88""W",463330.595,4169235.136,12S,,
13,13.0041,"Harris Wash, Grand Stairscase Escalante Nat. Mon., Utah",USA,"38°41'51""N","109°54'33.0012""W",594859.284,4283773.304,12S,,
,,,,,,,,,,
14,14.0001,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0002,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0003,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0004,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0005,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0006,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0007,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0008,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0009,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.001,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0011,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0012,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0013,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0014,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0015,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0016,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0017,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0018,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0019,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.002,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0021,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0022,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0023,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0024,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0025,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0026,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0027,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0028,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0029,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.003,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0031,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0032,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0033,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0034,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0035,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0036,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0037,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0038,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.0039,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.7240""S","43°52' 43.8816""W",7759727,617092,23 K,1495,0
14,14.004,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0041,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0042,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0043,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0044,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0045,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0046,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0047,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0048,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0049,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.005,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0051,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0052,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0053,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15' 23.4720""S","43°52' 43.5036""W",7759735,617103,23 K,1490,5
14,14.0054,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0055,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0056,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0057,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0058,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0059,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.006,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
14,14.0061,"Quadrilátero Ferrífero, Minas Gerais",Brazil,"20°15'23.7960""S","43°52'43.8816""W",7759725,617092,23 K,1480,15
