RefID,SampleID,Sample Name,LaboratoryCode,Locality,Country,Latitude,Longitude,Easting,Northing,Zone,Elevation (m),Depth (m),Mineral,Lithology,Weathering_Environment,U (ppm),±,Th (ppm),±,Sm (ppm),±,He (nmol/g),±,Th/U,eU (ppm),Calculated Age (Ma),±,Corrected Age (Ma) [5-15% or 4/3],±,U (ng),±,Th (ng),±,Sm (ng),±,He (ncc),±,He (ncc/g),±,U (nmol),±,Th (nmol),±,Sm (nmol),±,He (nmol),±,U (nmol/g),±,Th (nmol/g),±,Sm (nmol/g),±,He (nmol/g),±,Notes
#19,#19-0070,FH-L-50-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,30.63,0.71,,,0.99,0.01,,7.2,25.48,1.76,28.03,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0071,FH-L-50-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.08,0.1,81.2,1,,,2.21,0.02,26.36,22.16,18.34,0.57,20.17,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0072,FH-L-50-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.01,0.13,51.73,0.86,,,2.17,0.01,17.19,15.17,26.26,1,28.89,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0073,FH-L-50-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.05,0.13,49.89,0.72,,,2.04,0.02,47.51,12.77,29.34,1.06,32.27,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0074,FH-L-50-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.67,0.1,58.33,0.69,,,1.94,26.73,15.89,17.38,20.46,0.59,22.51,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0075,FH-L-50-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.89,0.07,51.08,0.56,,,2.28,0.04,17.67,14.89,28.12,0.78,30.93,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0076,FH-L-70-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,9.15,0.2,229.27,2.04,,,2.81,0.02,25.06,63.03,8.18,0.21,9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0077,FH-L-70-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,16.89,0.22,214.8,1.67,,,4.68,0.05,12.72,67.37,12.74,0.3,14.01,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0078,FH-L-70-a3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,15.72,0.21,208.04,1.64,,,4.03,0.05,13.23,64.61,11.46,0.27,12.61,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0079,FH-L-70-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.88,0.2,69.14,1.29,,,1.47,0.01,14.17,21.13,12.75,0.68,14.03,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0080,FH-L-70-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.69,0.12,40.38,0.83,,,1.34,0.01,15.01,12.18,20.22,1.05,22.24,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0081,FH-L-70-b3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.6,0.09,35.82,0.46,,,1.28,0.02,9.95,12.02,19.41,0.57,21.35,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0082,FH-L-70-c1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,0.19,0.24,80.67,1.3,,,2.99,0.01,424.58,19.15,28.64,1.21,31.5,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0083,FH-L-70-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.5,0.13,75.22,0.83,,,2.57,0.03,21.49,21.18,22.25,0.64,24.48,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0084,FH-L-70-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,0.45,0.18,152.26,1.81,,,9.63,0.04,338.36,36.23,48.73,1.55,53.6,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0085,FH-L-70-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.95,0.16,51.64,0.73,,,1.48,0.01,17.51,15.09,17.97,0.62,19.77,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0086,FH-L-70-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.65,0.11,67.08,0.8,,,1.89,0.02,18.38,19.41,17.88,0.53,19.67,1.97,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0087,FH-L-70-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.32,0.19,45.64,0.79,,,1.66,0.01,34.58,12.05,25.24,1.09,27.76,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0088,FH-L-70-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.77,0.11,44.52,0.55,,,1.13,0.02,9.33,15.23,13.66,0.39,15.03,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0089,FH-L-70-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,6.13,0.17,20.8,0.41,,,0.86,0.01,3.39,11.02,14.26,0.56,15.69,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0090,FH-L-70-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.77,0.13,18.74,0.3,,,1.11,0.01,3.25,10.17,20.05,0.59,22.06,2.21,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0091,FH-L-70-g1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.06,0.17,87.34,1.5,,,2.45,5.08,28.54,23.58,19.03,0.82,20.93,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0092,FH-L-70-g2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.98,0.16,103.02,1.66,,,2.16,5.28,34.57,27.19,14.59,0.63,16.05,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0093,FH-L-70-g3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.9,0.19,95.08,1.73,,,2.06,3.86,32.79,25.24,15.01,0.77,16.51,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0094,FH-L-70-g4,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.82,0.2,70.33,1.51,,,1.71,3.26,24.94,19.35,16.23,1.05,17.85,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0095,FH-L-70-g5,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.13,0.14,103.25,1.5,,,2.49,7.46,32.99,27.39,16.69,0.61,18.36,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0096,FH-L-70-g6,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,13.48,0.42,79.24,1.44,,,2.06,4.7,5.88,32.1,11.77,0.5,12.95,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0097,FH-L-70-g7,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.16,0.1,65.87,0.8,,,1.82,21.71,20.84,18.64,17.96,0.54,19.76,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0098,FH-L-70-g8,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.92,0.17,67.59,1.28,,,1.92,4.84,23.15,18.8,18.76,0.91,20.64,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0099,FH-L-80-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.07,0.14,88.69,1.24,,,3.14,0.02,21.79,24.91,23.11,0.76,25.42,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0100,FH-L-80-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.77,0.14,85.27,1.29,,,2.79,0.01,22.62,23.81,21.45,0.77,23.6,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0101,FH-L-80-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.2,0.13,84.58,0.82,,,1.8,0.03,16.27,25.08,13.17,0.35,14.49,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0102,FH-L-80-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,6.69,0.17,73.61,0.97,,,1.72,0.01,11,23.99,13.11,0.41,14.42,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0103,FH-L-80-b3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,13.5,0.16,156,1.21,,,3.95,0.06,11.56,50.16,14.47,0.34,15.92,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0104,FH-L-80-c1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.3,0.2,63.75,1.05,,,3.96,0.02,14.83,19.28,37.64,1.35,41.4,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0105,FH-L-80-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,33.59,0.71,,,1.82,0.01,,7.89,48.28,2.97,53.11,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0106,FH-L-80-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.29,0.15,31.65,0.59,,,1.64,0.01,9.62,10.73,28.03,1.11,30.83,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0107,FH-L-80-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.58,0.12,53.42,0.76,,,2.17,0.01,14.92,16.13,24.73,0.81,27.2,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0108,FH-L-80-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.64,0.08,27.13,0.35,,,1.42,0.03,10.28,9.02,28.92,0.85,31.81,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0109,FH-L-80-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.35,0.09,23.89,0.42,,,1.35,0.01,10.17,7.96,31.03,1.13,34.13,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0110,FH-L-80-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,42.89,0.68,,,2.03,0.01,,10.08,37.56,1.56,41.32,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0111,FH-L-80-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.31,0.19,42.38,1.15,,,1.95,3.13,18.35,12.27,29.25,1.98,32.18,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0112,FH-L-90-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.6,0.16,54.5,1.05,,,3.71,0.01,15.14,16.41,41.41,1.68,45.55,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0113,FH-L-90-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.09,0.11,71.7,0.99,,,2.12,0.01,23.2,19.94,19.44,0.65,21.38,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0114,FH-L-90-c1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.45,0.13,30.7,0.52,,,1.6,0.01,21.17,8.66,33.84,1.35,37.22,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0115,FH-L-90-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.04,0.18,38.28,0.78,,,1.85,0.01,12.59,12.04,28.15,1.28,30.97,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0116,FH-L-90-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.75,0.13,35.25,0.56,,,1.63,0.01,20.14,10.03,29.87,1.12,32.86,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0117,FH-L-90-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.82,0.11,39.96,0.64,,,1.1,13.55,14.17,12.21,16.47,0.63,18.12,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0118,FH-L-90-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.93,0.13,40.6,0.6,,,1.38,0.01,10.33,13.47,18.85,0.62,20.74,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0119,FH-L-90-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,29.66,0.63,,,0.96,0.01,,6.97,25.98,1.62,28.58,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0120,FH-L-90-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.54,0.07,70.92,0.71,,,2.08,0.03,27.92,19.21,19.86,0.54,21.85,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0121,FH-L-90-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.27,0.14,68.32,1.11,,,2.33,0.01,20.89,19.33,22.11,0.86,24.32,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0122,FH-L-90-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.41,0.13,78.63,1.15,,,1.99,0.01,23.06,21.89,16.67,0.61,18.34,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0123,FH-L-120-a1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.54,0.08,46.26,0.47,,,2.65,0.06,10.19,15.41,31.42,0.8,34.56,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0124,FH-L-120-a2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,0.81,0.14,27.83,0.53,,,1.81,0.01,34.36,7.35,45.07,2.07,49.58,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0125,FH-L-120-b1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.32,0.11,64.23,0.89,,,4.74,0.03,19.35,18.41,47.08,1.49,51.79,5.18,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0126,FH-L-120-b2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.01,0.12,64.2,0.96,,,2.38,0.01,21.33,18.1,24.14,0.85,26.55,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0127,FH-L-120-b3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.03,0.12,57.56,0.92,,,4.12,0.02,19,16.56,45.53,1.59,50.08,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0128,FH-L-120-c1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,70.51,1.1,,,2.14,0.01,,16.57,25.65,1.12,28.22,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0129,FH-L-120-c2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,,,66.84,1.3,,,2.46,0.01,,15.71,37.71,2.39,41.48,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0130,FH-L-120-c3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.03,0.13,76.77,1.2,,,2.71,0.01,25.34,21.07,23.62,0.88,25.98,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0131,FH-L-120-d1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.17,0.07,70.64,0.65,,,2.65,0.05,22.28,19.77,24.61,0.64,27.07,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0132,FH-L-120-d2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,1.65,0.09,74.11,0.8,,,3.22,0.04,44.92,19.07,30.96,0.9,34.06,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0133,FH-L-120-d3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,4.24,0.09,61.34,0.62,,,2.78,0.05,14.47,18.65,27.35,0.72,30.09,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0134,FH-L-120-e1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.82,0.09,21.88,0.28,,,2.2,0.06,3.76,10.96,36.91,0.93,40.6,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0135,FH-L-120-e2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,5.77,0.17,14.92,0.34,,,2.13,0.01,2.59,9.28,42.16,1.43,46.38,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0136,FH-L-120-e3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,8.5,0.31,42.99,0.97,,,1.9,0.01,5.06,18.6,18.8,0.92,20.68,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0137,FH-L-120-f1,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.03,0.13,59.36,0.97,,,1.58,0.01,19.59,16.98,17.05,0.69,18.76,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0138,FH-L-120-f2,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,3.23,0.2,52.37,1.32,,,1.5,0.01,16.21,15.54,17.68,1.35,19.45,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0139,FH-L-120-f3,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.71,0.12,58.5,0.97,,,1.52,0.01,21.59,16.46,16.96,0.7,18.66,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,
#19,#19-0140,FH-L-120-f4,,"Lohn am Randen, Almenbuhl quarry",Switzerland,"47°45'46.739""N","8°40'51.578""E",476094.805,5290006.586,32T,544,,goethite,yellowish to reddish continental clay deposits,Lateritized continental sediments,2.54,0.26,63.89,1.98,,,1.48,0.01,25.15,17.55,15.51,1.96,17.06,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,
